$	$	Nan
loda	nên	None
locking	khóa	None
lock	khóa	None
link	kết	None
linkiga	kết	None
links	kết	None
linuks	linuks	Nan
linux	linux	None
lis	sách	None
list	sách	None
looyaqaanay	đến	None
lix	sáu	None
lixaadlehna	sáu	None
lixda	sáu	None
lixdankii	mươi	None
lixle	mươi	None
lknse	nhưng	None
lo	dụng	None
location	trí	None
lixaad	sáu	None
liiska	sách	None
looyaqaano	như	None
looyaqaany	họ	None
luqada	ngữ	None
luqadaha	ngữ	None
luqadda	ngữ	None
luqado	ngữ	None
luqadood	ngữ	None
luqadooda	họ	None
luqeedaka	ngữ	None
luqmaan	ngữ	None
luud	nhiều	None
luuliyo	tháng	None
luulyo	tháng	None
luulyokii	tháng	None
luuq	ngữ	None
luuqada	ngữ	None
luuqadaa	ngữ	None
luqad	ngữ	None
luntay	đi	None
lumin	mất	None
lumay	đi	None
looyaqano	là	None
lord	tể	None
lordi	xe	None
lower	hơn	None
lowska	hạt	None
lublin	lublin	Nan
lubnaan	lebanon	None
looyaqaanonikobolis	là	None
lug	chân	None
lughaya	chân	None
lugohooda	họ	None
lugood	chân	None
lugta	chân	None
lugtii	chân	None
lugu	lougou	Nan
luksemburg	luksemburg	Nan
lugaha	chân	None
joogay	tại	None
richman	có	None
rideen	đi	None
warsangali	báo	None
warsangeli	báo	None
warshada	máy	None
warshadaha	nghiệp	None
warshadda	máy	None
warshadii	máy	None
warshado	máy	None
warsheekh	năm	None
warshiikh	máy	None
waryeele	báo	None
was	là	None
wasaarada	bộ	None
wasaaradaha	bộ	None
wasaaradda	bộ	None
wasaaraha	sư	None
warsame	tranh	None
wasaarayaashii	bộ	None
warqado	thư	None
warmuhu	giáo	Nan
wareegi	tròn	None
wareegii	tròn	None
wareegsan	tròn	None
wareegtay	tròn	None
wareejin	khoản	None
wareejiyay	nhượng	None
wareejiyey	nhượng	None
warfaa	tin	None
warfaafinta	tin	None
wargaade	xuất	None
wargayska	báo	None
wargaysyada	báo	None
wargeyska	chí	None
wariyay	cáo	None
wariye	viên	None
warqad	thư	None
wasaare	sư	None
wasaarihii	bộ	None
wasaarihiisa	ấy	None
waxaana	ta	None
waxaanan	ta	None
waxaanay	họ	None
waxaanu	tôi	None
waxaanuu	ta	None
waxaas	đó	None
waxaasa	là	None
waxaase	là	None
waxaay	nó	Nan
waxad	bạn	Nan
waxaliilka	nuôi	None
waxan	này	None
waxana	và	None
waxanaa	là	None
waxannu	có	None
waxaan	tôi	None
waxaad	bạn	Nan
waxaa	nó	Nan
waxa	gì	None
wasakheeyey	nhiễm	None
wasaq	nhiễm	None
wasarada	bộ	None
wasi	thư	None
wasiir	sư	None
wasiirada	bộ	None
wasiirka	sư	None
wareegeen	tròn	None
wasiirkii	sư	None
wata	khác	None
watay	tại	None
watch	tay	None
wato	là	None
watto	sớm	None
waw	thương	None
wax	đó	None
wasiiro	bộ	None
waxanu	này	None
wareegay	tròn	None
wareega	tròn	None
walwaal	lo	None
wan	wan	None
wanaag	tốt	None
wanaaga	tốt	None
wanaagga	tốt	None
wanaagii	tốt	None
wanaagsan	tốt	None
wanaagsana	tốt	None
wanaagsanaa	tốt	None
wanaagsanaantaas	này	None
wanaagsani	tốt	None
wanaagsantahay	tốt	None
wanaagyaalku	đức	None
wanaagyadeena	ta	None
wane	mà	None
walow	nhiên	None
wanwanaagsan	tốt	None
wallee	wallee	Nan
waliid	vẫn	None
walaalnimo	em	None
walaalo	em	None
walaalow	trai	None
walaaltinimo	em	None
walaashma	gái	None
walaiba	gì	None
walalkiis	ấy	None
walanwal	wallanwal	Nan
walba	mỗi	None
walbaa	lần	None
walbana	sao	None
walbo	điều	None
wali	vẫn	None
waliba	cũng	None
waligiinee	tâm	None
waljamaaca	lo	None
waqiis	gian	None
waqooyi	bắc	None
waqooyiga	bắc	None
waranka	của	None
wararka	tức	None
waray	sao	None
waraye	tức	None
warbaahin	thông	None
warbaahinta	thông	None
warbixin	tin	None
warbixinta	cáo	None
warbixintii	cáo	None
warbixintiisa	ấy	None
warcelinta	hồi	None
wardheer	ngục	None
wardheere	chừng	None
wardhiigleey	wardenigley	Nan
wardhiigley	phườnghiigley	Nan
waran	thương	None
waramay	cáo	None
waraaqdii	thư	None
waraaqda	thư	None
waqoyi	nghĩ	None
waqti	gian	None
waqtiga	gian	None
waqtigaa	giờ	None
waqtigaas	đó	None
waqtigan	này	None
waqtigii	thời	None
wareegan	này	None
waqtigu	gian	None
waqtiyadii	lần	None
waqtiyo	lần	None
war	tức	None
waraabbintaadii	của	None
waraabin	nước	None
waraabinta	nước	None
waraabiyee	nước	None
waqtiyada	khi	None
waxar	trẻ	None
waxay	họ	None
waxayna	họ	None
weriyey	viên	None
west	tây	None
wexey	nói	None
wey	quá	None
weyddiiyey	ấy	None
weydiinta	hỏi	Nan
weydiisanayaa	tôi	None
weydiiso	hỏi	Nan
weydiiyey	ấy	None
weyn	quá	None
weyna	quá	None
weynaa	quá	None
weynaadeen	lên	None
weynaado	vời	None
weyne	quá	None
werintii	tức	None
weyneyd	quá	None
werinta	cáo	None
werin	sóng	None
wehel	với	None
weheliye	đồng	None
wehliye	đồng	None
wejiga	mặt	None
wejigeeda	ấy	None
weli	chưa	None
weliba	thế	None
weligayo	mãi	None
weligeed	giờ	None
weligood	giờ	None
well	tốt	None
wels	sói	None
wenlake	wenlake	Nan
wenniger	wenniger	Nan
were	dụng	None
werinaayo	cáo	None
weyneyn	quá	None
weyneynta	đại	None
weyni	quá	None
wikipediaha	wikipediaha	Nan
wikiteknoolojida	công	None
wikiwiki	wikiwiki	Nan
will	sẽ	None
windows	sổ	None
wireless	dây	None
with	với	None
wixii	gì	None
woo	woo	Nan
woowga	ồ	Nan
woqooyi	bắc	None
woqooyibari	bắc	None
woqooyiga	bắc	None
woqooyigalbeeda	bắc	None
world	giới	None
wikipedia	wikipedia	Nan
wiki	wiki	None
wiilwaal	bé	None
wiilkuu	ấy	None
weyninka	đại	None
weynta	đại	None
when	nào	None
where	đâu	None
which	mà	None
whose	ai	None
wiil	trai	None
wegenxile	wegenxile	Nan
wiilal	trai	None
wiilashooda	họ	None
wiilka	bé	None
wiilkan	này	None
wiilkii	bé	None
wiilkiina	bé	None
wiilkiisa	ấy	None
wiilkiisii	ấy	None
wiilasha	bé	None
weeyn	quá	None
weeye	là	None
weeyaane	là	None
waxsiin	cấp	None
waxsoo	số	None
waxsoosaarka	xuất	None
waxuu	ta	None
waxuuna	làm	None
waxyaabaha	thứ	None
waxyaabihii	thứ	None
waxyaabo	thứ	None
waxyaalaha	thứ	None
waxyar	chút	None
waxyoonay	cảm	None
way	đường	None
wayaaye	quên	None
wayday	thể	None
waydiin	đừng	None
waxse	gì	None
waxow	thứ	None
waxoow	số	None
waxoona	đó	None
waxaynu	tôi	None
waxba	gì	None
waxbarashada	dục	None
waxbarashadiisa	ta	None
waxbarashadiisii	ta	None
waxbarasho	dục	None
waxee	gì	None
waydiisato	bạn hỏi	Nan
waxeena	tôi	None
waxey	họ	None
waxeyna	làm	None
waxgaradka	hiểu	None
waxii	gì	None
waxka	điều	None
waxna	gì	None
waxoo	đó	None
waxeey	họ	None
walaalkiisna	ấy	None
waydiiyay	cầu	None
wayga	nhìn	None
weeba	lên	None
weecdaa	đi	None
weel	hàng	None
weelashiina	rồi	None
ween	ween	Nan
weeninkeeda	ấy	None
weer	hiện	None
weerar	công	None
weeraradaas	công	None
weeraray	công	None
weerarka	công	None
weerarkii	công	None
weeraro	công	None
weerta	dại	None
weey	tiệt	None
wee	và	None
websitka	trang	None
website	trang	None
webiga	sông	None
wayl	đường	None
wayn	quá	None
wayna	sẽ	None
waynaa	quá	None
waynaha	đại	None
waynayd	tuyệt	None
waynayn	lớn	None
waydinkii	hỏi	Nan
wayne	quá	None
ways	cách	None
waysadii	đường	None
wayska	đường	None
waysu	đừng	None
waziirkii	bộ	None
web	web	Nan
webi	sông	None
waynwaxa	quá	None
walaalkiis	ấy	None
walaalkii	trai	None
walaalkay	tôi	None
uruguay	uruguay	None
uruka	ích	None
urur	quan	None
ururada	chức	None
ururka	quan	None
ururkii	quan	None
ururo	hội	None
us	ta	None
usa	hoa	None
usaama	chắc	None
usaraysa	ngũ	None
usbuuca	tuần	None
usbuuceed	tuần	None
usc	usc	Nan
use	dụng	None
urdun	mùi	None
used	dụng	None
ur	bạn	Nan
unugyada	bào	None
ummukhalthum	ummukhalthum	Nan
umts	ừm	Nan
umukalthum	umukalthum	Nan
un	un	None
una	una	Nan
unaxariistee	tôi	None
unbaa	mừng	None
union	hiệp	None
united	kết	None
university	học	None
unlock	khóa	None
unnaxariisto	vui	None
unug	bào	None
unugga	đơn vị	Nan
unuggu	đơn vị	Nan
unugyo	bào	None
user	dụng	None
uses	dụng	None
usii	giữ	None
uyaala	ồ	Nan
uyaalka	gậy	None
v	v	None
valéry	cảm	None
varies	khác	None
venezuela	venezuela	Nan
vepfrancii	vepfrancii	Nan
vepitalii	vepitalii	Nan
vepročinma	vepročinma	Nan
vepvenäma	vepvenäma	Nan
vergleich	vergleich	Nan
voice	nói	None
vol	quyển	Nan
w	w	None
wa	sẵn	None
uxiiso	thức	None
uusan	không	None
uuraysatay	niệm	None
uur	thai	None
using	dụng	None
usoo	ta	None
ustaad	ba	None
ustaaz	năm	None
usually	thường	None
usuuroobi	mừng	None
utaaganaha	utaaganaha	Nan
ummukalthum	ummukalthum	Nan
utrecht	học	None
uuga	giả	None
uugu	tê	None
uuman	nước	None
uumanka	ẩm	None
uun	chỉ	None
uuna	quý	None
uunkanna	này	None
uu	ấy	None
ummu	trẻ	None
ummaddan	này	None
ummadda	gia	None
typically	thường	None
u	bạn	Nan
ubad	trẻ	None
ubadan	nữa	None
ubadka	bé	None
ubax	hoa	None
ubaxu	hoa	None
ucusub	newyork	Nan
uday	mai	None
uddaayey	chàng	None
udgoon	thơm	None
udgoonaa	ngửi	None
udgoonka	thơm	None
udheer	vào	None
udub	đích	None
tvga	tvga	Nan
tv	truyền hình	Nan
tuxmo	tucks	Nan
tuwaaxid	đến	None
tuu	phi	Nan
tuug	trộm	None
tuugo	trộm	None
tuulada	làng	None
tuuladii	làng	None
tuulo	làng	None
tuulooyin	làng	None
udubdhexaad	của	None
tuulooyinka	làng	None
tuur	phi	Nan
tuuray	viên	None
tuurayaan	đi	None
tuurayn	đúc	None
tuure	viên	None
tuuro	viên	None
tuuryare	thương	None
tuuniisiya	học	None
waa	là	None
udug	thơm	None
uga	các	None
ujeedadoodu	họ	None
ujeeddadiisu	đích	None
ujeeddo	đích	None
ukala	nguyện	None
ukrain	tiểu	None
ul	gậy	None
ula	các	None
ulajeedadaydu	tôi	None
ulasoo	liu	None
uma	phải	None
umada	gia	None
umadda	gia	None
ummad	gia	None
ummada	gia	None
ummadaha	gia	None
ujeedadiisa	ấy	None
ujeedada	đích	None
uguwayn	chính	None
uguna	ngừ	None
ugaadha	bắn	None
ugaandha	cái	None
ugaarka	bắn	None
ugaarta	bắn	None
ugaas	trưởng	Nan
ugaaska	trưởng	Nan
ugama	không	None
ufakaday	đi	None
ugana	đột	None
ugandheeska	trứng	None
ugasoo	đây	None
ugu	bơm	None
ugudhaw	lại	None
ugudheer	nhất	None
uguhoraysay	cùng	None
ugumaydhigin	với	None
ugandha	mẹ	None
wow	ồ	Nan
waaba	bình minh	Nan
waabari	bình minh	Nan
wadaniga	nước	None
wadaniyeed	nước	None
wadaniyiin	nước	None
wadanka	gia	None
wadankaa	đó	None
wadankaan	này	None
wadankaas	đó	None
wadankaasi	đó	None
wadankan	này	None
wadankani	này	None
wadankanlaakiin	này	None
wadankii	gia	None
wadanku	gia	None
wadanmada	nước	None
wadarta	bộ	None
wadani	cha	None
wadata	cấp	None
wadan	gia	None
wadamo	gia	None
wadaagaa	sẻ	None
wadaagaan	sẻ	None
wadaagan	sẻ	None
wadaagsano	sẻ	None
wadaagta	đồng	None
wadaagtaa	sẻ	None
wadaagtaane	này	None
wadaan	xe	None
wadada	đường	None
wadahadal	luận	None
wadahadalo	chuyện	None
wadajir	với	None
wadajirka	với	None
wadama	idama	Nan
wadamada	gia	None
wadamu	wadamu	Nan
waday	tục	None
wadda	mà	None
waddada	đường	None
wakhtigaas	đó	None
wakhtigaasi	đó	None
wakhtigan	này	None
wakhtigii	gian	None
wakhtigiisii	ấy	None
wakiil	quyền	None
wakiilada	đại	None
wakiilka	đặc	None
wal	wal	Nan
walaal	trai	None
walaalaha	em	None
walaalaheed	ấy	None
walaalahooda	họ	None
walaaleeyaan	trai	None
walaalkaa	của	None
wakhtigaa	đó	None
wakhtiga	gian	None
wakhti	gian	None
wakaalada	đại	None
waddamada	gia	None
waddan	gia	None
waddanka	gia	None
waddankiisa	ấy	None
waddo	đường	None
wade	lội	None
wadeen	dẫn	None
wadaaga	sẻ	None
wadnaha	tim	None
wadooyinka	phố	None
wafdi	đoàn	None
wahab	đến	None
wajeer	ngoài	None
waji	mặt	None
wajib	bắt	None
wajiis	mặt	None
wado	xe	None
wadaadkii	mục	None
wadaadka	thầy	None
wadaad	sư	None
waalba	hoặc	None
waalid	mẹ	None
waamid	gọi	None
waamo	không	None
waan	sẽ	None
waana	là	None
waanada	hào	None
waannu	sẽ	None
waano	hào	None
waar	đến	None
waariyoo	các	None
waarku	ngu	None
waasidan	hơn	None
waasoo	mà	None
waasuge	lớn	None
waalaalow	lòng	None
waakaas	đó	None
waakaa	là	None
waajibnimada	nhiệm	None
waabeeye	bình minh	Nan
waaberi	bình minh	Nan
waad	bạn	Nan
waadi	tìm	None
waadigii	lầm	None
waadna	là	None
waafajiyaa	để	None
waataan	này	None
waafaqsan	hợp	None
waaga	cuồng	None
waagaas	đó	None
waagii	ngày	None
waagu	bình minh	Nan
waajib	nhiệm	None
waajibaadkeeda	của	None
waajibka	nhiệm	None
waafi	đủ	None
waabarei	sáng	None
waataas	đó	None
waaween	hơn	None
wabiga	sông	None
wabiyaal	sông	None
wabiyada	sông	None
wacad	thề	None
wacan	tốt	None
wacays	gọi	None
wacbuudhan	tốt	None
wacdi	thuyết	None
wacdiga	rao	None
wacdiyow	thuyết	None
waceys	gọi	None
waceysle	thuật	None
wacyigelinta	thức	None
wada	với	None
wadaa	xe	None
wabi	sông	None
wabarka	tức	None
wabar	wbab	Nan
waayo	cho	Nan
waaweyn	lớn	None
waaweynaa	quá	None
waaweyneyd	quá	None
waax	ban	None
waaxaa	ban	None
waaxda	ban	None
waayadaas	đó	None
waawayn	lớn	None
waayadii	quá	None
waaye	họ	None
waayeel	anh	None
waayeen	thể	None
waayey	mất	None
waayihii	lần	None
waayitaanka	mất	None
waaylahayad	ta	None
waayay	đi	None
tutorial	dẫn	None
woxoo	gì	None
wsaare	viên	None
yaaley	đó	None
yaalla	sẵn	None
yaallaa	sẵn	None
yaalley	nằm	None
yaallo	sẵn	None
yaalo	đó	None
yaan	này	None
yaanyada	chua	None
yaaqshiid	bạn biết	Nan
yaasha	yasa	Nan
yaasiin	yasin	Nan
yabaal	dụ	None
yabar	mừng	None
yabaroow	ơn	None
yabarow	yabarow	Nan
yaaleen	làm	None
yacqoob	lên	None
yaale	tốt	None
yaalaan	sẵn	None
xusseen	ý	None
xusuus	ức	None
y	y	None
ya	nó	Nan
yaa	who	Nan
yaab	nhiên	None
yaabaa	có	None
yaabaha	quan	None
yaabay	tự	None
yaabeen	ngạc	None
yaabo	có	None
yaaceen	vàng	None
yaal	nằm	None
yaala	nằm	None
yaalaa	lanhung	Nan
yaalay	đó	None
yacquub	jacob	None
yada	lan	None
yadii	yada	Nan
yaraan	hụt	None
yaraantiisii	ấy	None
yaraatee	nhất	None
yarayd	nhỏ	None
yare	ngữ	None
yarixunkaas	đó	None
yaroo	yahoo	Nan
yartahay	nhỏ	None
yaryahay	nhỏ	None
yaryar	nhỏ	None
yaryaryihiina	tôi	None
yasid	thường	None
yaso	tìm	None
yaxye	john	Nan
yeber	yeber	Nan
yaraa	hơn	None
yar	ít	None
yaqaano	quen	None
yaqaanno	đến	None
yaduna	sân	None
yahanad	quỷ	None
yahay	là	None
yahaye	vâng	Nan
yahayna	là	None
yahey	vâng	Nan
yahuuda	thái	None
xuso	đến	None
yahuudda	thái	None
yaman	yaman	Nan
yamen	yamen	Nan
yaqaan	đến	None
yaqaanaa	biết	Nan
yaqaanay	đến	None
yaqaaneen	đến	None
yaqaannay	đến	None
yamaan	ya	None
yeedhay	là	None
xusnay	cập	None
xuska	hồi	None
xudur	dây	None
xuduud	giới	None
xuduuda	giới	None
xuduudaha	giới	None
xuduudka	giới	None
xuduudo	giới	None
xujeyda	tôi	None
xukumada	quyền	None
xukumay	giá	None
xukumayay	giá	None
xukumayey	giá	None
xukumi	phán	None
xukumina	tôi	None
xukumo	bản án	Nan
xukun	xét	None
xubnihii	viên	None
xukunka	xét	None
xubnaha	viên	None
xorta	phí	None
xoraynta	phóng	None
xoreeyay	phóng	None
xoreynta	phóng	None
xoriyad	do	None
xoriyada	do	None
xornimada	độc	None
xornimadda	độc	None
xornimadii	độc	None
xornimadiisa	độc	None
xornimadooda	họ	None
xornimadoodii	họ	None
xornimo	độc	None
xoroobeen	phí	None
xoroowday	phí	None
xorriyaadka	do	None
xubin	viên	None
xukunkii	xét	None
xukunto	phán	None
xukuumad	quyền	None
xuquuqda	quyền	None
xuquuqdii	quyền	None
xuquuqdooda	họ	None
xuquuqul	quyền	None
xurnima	do	None
xuruufta	thư	None
xusan	cập	None
xusay	ý	None
xusayna	cập	None
xusaysaa	niệm	None
xuseen	ý	None
xuseenow	nhớ	None
xusen	cập	None
xusi	lại	None
xusid	đến	None
xuquuq	quyền	None
xun	xấu	None
xumuy	xấu	None
xumo	xấu	None
xukuumada	quyền	None
xukuumadda	quyền	None
xukuumaddii	quyền	None
xukuumaddiisii	ấy	None
xukuumaddu	quyền	None
xukuumadihii	phủ	None
xukuumadii	quyền	None
xuskooda	họ	None
xulafaddii	đồng	None
xulka	đội hình	Nan
xulufo	đồng	None
xumaa	xấu	None
xumaaday	tiếc	None
xumaan	ác	None
xumaanta	ác	None
xumi	xấu	None
xulafadiisii	ấy	None
yeedho	gọi	None
yeel	đi	None
yeelaha	làm	None
العلامة	anh	None
القرآن	anh	None
القرن	anh	None
الكتب	anh	None
اللغة	anh	None
الله	anh	None
المد	anh	None
المكتبة	nha	None
المنتخب	nha	None
النبي	anh	None
النسائي	việt	None
بسم	.	Nan
بعد	hồi	None
تخريج	خججج	Nan
ثم	.	Nan
العربية	anh	None
حروف	حروف	Nan
العراق	anh	None
الصالحات	việt	None
أعلم	.	Nan
أن	.	Nan
أنا	أنا	Nan
أنه	هنه	Nan
ابن	thiệu	None
الأئمة	việt	None
الترغيب	anh	None
الحديث	việt	None
الرحيم	việt	None
الرد	việt	None
الردُّ	việt	None
الرشيد	việt	None
الساكنة	việt	None
السلام	việt	None
الشيخ	anh	None
الصومال‎	việt	None
حكم	.	Nan
داود	sinh	None
ربيع	ảnh	None
لا	chơi	None
للبخاري	tử	None
للمنذري	tử	None
لن	chơi	None
لها	chơi	None
ما	ما	Nan
مثل	مثل	Nan
مخطوطات	để	None
مقديشو	مديشو	Nan
مهدي	nay	None
مُجدّدُ	theo	None
هذا	.	Nan
هو	.	Nan
والموضوعة	والموضوعة	Nan
وسلم	nay	None
كتب	كتب	Nan
كتاباً	ًببً	Nan
كتاب	hồi	None
قال	là	None
رحمه	nay	None
رسالة	nay	None
رسول	nay	None
شيخ	شيخ	Nan
ص	ص	Nan
صفة	صفة	Nan
صلاة	nay	None
أشهد	أش	Nan
صلى	ى	Nan
عبد	عبد	Nan
عدا	.	Nan
علمي	علمي	Nan
على	ى	Nan
عليه	عليه	Nan
فقه	فقه	Nan
فهرس	فهرس	Nan
ضعيف	ضعيف	Nan
أحمد	nay	None
أحكام	.	Nan
أحاديث	nay	None
yidhaahdaa	nói	None
yidhaahdaan	nói	None
yidhaahdo	nói	None
yidhi	nói	None
yihii	là	None
yihiin	tôi	None
yihin	này	None
yiil	có	None
yimaada	đến	None
yimaadaan	đến	None
yimaadeen	đến	None
yimaado	đến	None
yimi	nào	None
yimid	đến	None
yimiday	đến	None
yemen	yemen	None
yeesho	có	None
yeesheen	có	None
yeeshee	nhiên	None
yeelan	có	None
yeelatay	làm	None
yeelato	có	None
yeelay	vì	None
yeeleen	làm	None
yeeli	đi	None
yeelo	đi	None
yiqiin	thi	None
yeera	nào	None
yeeray	triệu	None
yeeri	râu	None
yeero	gọi	None
yeertay	triệu	None
yeesha	có	None
yeeshaan	có	None
yeeshay	có	None
yeeraa	gọi	None
xorayneed	ấy	None
yir	vâng	Nan
yiraah	nói	None
yusuf	yusuf	Nan
yuu	yuuu	Nan
yuusf	giuse	None
yuusuf	giuse	None
zanzibar	sẽ	None
zaylac	zaylac	Nan
zeilac	zeilac	Nan
zenawi	zenawi	Nan
zoppe	zoppe	Nan
zubeyr	tiêu	None
|	|	Nan
´	&#39;	Nan
´ka	một	None
´siyo	không	None
أبي	أبي	Nan
yurubwaana	châu	None
yurubta	châu	None
yurubiyaanka	châu	None
yurubcismaaniyiintu	châu	None
yiraahdaa	nói	None
yiraahdaan	nói	None
yiraahdeen	rằng	None
yiraahdo	nói	None
yiraaho	nói	None
yiri	giống	Nan
yoonis	yonis	Nan
yiraa	nói	None
yoorada	sẽ	None
youth	niên	None
yugandha	nhật bản	Nan
yuhuuda	thái	None
yuhuudiyah	thái	None
yuhuudu	thái	None
yunusba	đói	None
yurub	châu	None
york	york	None
xorayday	kẹt	None
xor	phí	None
xoosh	ngứa	None
xamsa	băm	None
xamuud	hàng	None
xamuulka	hàng	None
xan	mach	None
xanaanada	mẫu giáo	Nan
xanaaneeyo	họ	None
xanaaqay	bội	None
xanafiga	dày	None
xanbaarsan	chở	None
xanta	mach	None
xanuun	đau	None
xanuunsaday	đựng	None
xanuunsan	sẽ	None
xaq	đúng	None
xaqa	thật	None
xamarweyne	ở	None
xaqiijinteeda	để	None
xamarka	su	None
xamare	câu	None
xajin	chặt	None
xajineyso	kịp	None
xajka	hương	None
xajkii	hương	None
xakiim	ngoan	None
xakumi	quyền	None
xal	pháp	None
xalaasha	pháp	None
xalane	halala	Nan
xali	rối	None
xaliimo	ấy	None
xalin	rối	None
xalliyaan	giải	None
xamar	xamar	Nan
xamardaye	thảm	None
xamarjajab	nghiệm	None
xaqiiqa	thực	None
xaqiiqada	thực	None
xaqiiqda	thực	None
xarun	tâm	None
xarunta	tâm	None
xaruntii	tâm	None
xaruunta	tâm	None
xasan	ý	None
xasar	gia	None
xasilooni	định	None
xasiloonida	định	None
xassan	tĩnh	None
xasuuq	sát	None
xasuuqa	chủng	None
xasuuqan	này	None
xasuuqay	sát	None
xasuuqday	sát	None
xasuus	ức	None
xarumo	chất	None
xarumaha	tâm	None
xarrago	lịch	None
xariir	lụa	None
xaqiiqo	thực	None
xaradh	bài	None
xaradheere	phát	None
xaraf	thư	None
xarafka	cái	None
xarafkiisa	ấy	None
xarafle	thư	None
xaji	kịp	None
xarafluhuna	thư	None
xarakada	động	None
xarakadu	động	None
xaramkii	niềm	None
xarardheere	dây	None
xarfaha	thư	None
xarfahan	này	None
xariiqay	vẽ	None
xarafyada	thư	None
xajarulaswadka	hoa	None
xaggeeda	ấy	None
xaggee	đâu	None
xaafadda	phố	None
xaafadii	cận	None
xaafadood	ngoại	None
xaafidiin	của	None
xaafiiska	phòng	None
xaaji	lên	None
xaal	trạng	None
xaalada	huống	None
xaaladaha	kiện	None
xaaladda	tình	None
xaaladdu	huống	None
xaaladihii	cảnh	None
xaaraam	pháp	None
xaarith	haarith	Nan
xaas	vợ	None
xaafadaha	phố	None
xaafada	phố	None
xaafad	cận	None
xaadirka	tại	None
wuqooyi	bắc	None
wuu	ta	None
wuuna	ấy	None
wuuxuna	sẽ	None
wuxaa	là	None
wuxu	ta	None
wuxuna	tệ	None
xaashi	tấm	None
wuxuu	ta	None
wuxuuo	heo	None
ww	tuần	None
wwii	wwii	Nan
wxa	bên	None
wxaa	là	None
x	x	Nan
xaad	tóc	Nan
wuxuuna	ta	None
xasuusan	lại	None
xaaskii	vợ	None
xaasuubka	thuật	None
xaduud	giới	None
xafidka	bảo vệ	Nan
xafiis	phòng	None
xafiiska	phòng	None
xafiisyada	phòng	None
xafiisyadii	phòng	None
xafiisyo	phòng	None
xafladan	này	None
xag	góc	None
xaga	phía	None
xagaa	hè	None
xagaagii	hè	None
xagaas	đó	None
xagga	từ	None
xaggaaga	với	None
xadka	giới	None
xadiiskan	này	None
xadiiska	hói	Nan
xadhig	thừng	None
xaasuubkiisa	ấy	None
xaawo	hôi	None
xaayow	phát	None
xabaal	mộ	None
xabad	ngực	None
xabasha	dán	None
xabashida	chôn	None
xaaskiisii	ấy	None
xabsi	tù	None
xabsigii	tù	None
xad	giới	None
xadaarad	văn	None
xadaaradahii	mèo	None
xaddaaradda	vườn	None
xaddiiska	số	None
xadgudbay	dụng	None
xabsiga	tù	None
woxoona	sao	None
xasuustaa	nhớ	None
xasuustiisana	ấy	None
xiran	cửa	None
xiray	tắt	None
xiraye	nối	None
xirfad	năng	None
xirfada	nghiệp	None
xiri	tắt	None
xiriir	xúc	None
xiriira	quan	None
xiriiraan	giao tiếp	Nan
xiriiri	xúc	None
xiriiriyaha	lạc	None
xiriirka	hệ	None
xiriirto	xúc	None
xirnaa	cửa	None
xirneen	miệng	None
xir	tắt	None
xirnimo	kín	None
xingalool	ran	None
xilliyo	mùa	None
xiligan	này	None
xiligii	giờ	None
xiligiimuraadkii	đại	None
xiliyada	mùa	None
xiliyadii	mùa	None
xiliyo	lần	None
xilka	nhiệm	None
xilkaas	đó	None
xilkeeda	ấy	None
xilli	mùa	None
xilligaa	đó	None
xilligaas	đó	None
xilligaasi	đó	None
xilligan	này	None
xilligii	mùa	None
ximyar	trẻ	None
xirsi	ấy	None
xirta	tắt	None
xirtaa	miệng	None
xooga	điểm	None
xoogaa	số	None
xoogag	lực lượng	Nan
xoogan	mạnh	None
xoogana	mạnh	None
xoogaysteen	mạnh	None
xoogga	mạnh	None
xoojinta	nhất	None
xoola	đàn	None
xoolaha	nuôi	None
xoolaheeda	ấy	None
xoolaley	súc	None
xoolihii	động	None
xoolo	nuôi	None
xooluhuna	nuôi	None
xoog	mạnh	None
xogo	tin	None
xoghayaha	ký	None
xoghaya	ký	None
xirtaan	mặc	None
xisaab	học	None
xisaabaadka	khoản	None
xisaabin	toán	None
xisaabta	học	None
xisaabtan	trình	None
xisbi	tiệc	None
xiligaasoo	đó	None
xisbiga	tiệc	None
xisbigiisa	ấy	None
xisbiyada	tùng	None
xisbiyo	tùng	None
xishoon	hổ	None
xitaa	cũng	None
xkhayre	lái	None
xog	tin	None
xisbigii	tiệc	None
xiligaasi	đó	None
xiligaas	đó	None
xiligaa	đó	None
xeeran	quanh	None
xeerar	tắc	None
xeerarka	tắc	None
xeerarkeeda	của	None
xeerka	tắc	None
xeraale	trại	None
xerada	trại	None
xero	trại	None
xh	xh	Nan
xhks	xhks	Nan
xidh	tắt	None
xidha	tắt	None
xidhaayey	tắt	None
xidhay	tắt	None
xidhiidh	xúc	None
xeer	định	None
xeelliga	cảnh	None
xeeldheeri	thuật	None
xeeldheer	thuật	None
xasuusto	lại	None
xataa	cũng	None
xawaadle	tốc	None
xawaaladaha	kiều hối	Nan
xawaannada	độ	None
xawda	độ	None
xayaawaanaadka	động	None
xidhiidha	quan	None
xayawaan	động	None
xayle	mập	None
xds	xds	Nan
xeeb	biển	None
xeebaha	biển	None
xeebeed	biển	None
xeebta	biển	None
xeel	khéo	None
xayawaanaadka	động	None
xasuustaan	lại	None
xidhiidhka	giao tiếp	Nan
xidhiidhno	lạc	None
xigto	người	None
xiiirto	râu	None
xiiray	cạo	None
xiiseyneysid	thú	None
