<i>	<i>	None
хмельницький	khmelnytskyi	Nan
хвиль	hirar	Nan
хвилина	daqiiqad	Nan
хаус	guri	None
хати	guryo	None
характерно	ahaan	None
характерною	ahaan	None
характерні	ahaan	None
характером	dabeecad	None
характеру	dabeecad	None
харкова	kharkiv	Nan
харкові	kharkiv	Nan
хмельницького	khmelnytsky	Nan
харків	kharkiv	Nan
харківський	kharkiv	Nan
харківського	kharkiv	Nan
харківської	kharkiv	Nan
харчова	cuntada	None
харчової	cuntada	None
харчування	cuntada	None
хата	aqal	None
харківська	kharkiv	Nan
характерних	ahaan	None
хмельницькому	khmelnytsky	Nan
хмельниччини	gobolka	None
храми	macbudyo	Nan
храму	macbudka	Nan
храмі	macbudka	Nan
храмів	macbudyo	Nan
хребет	lafdhabarta	None
хребетних	ah	None
хребта	lafdhabarta	None
хребтів	dooxooyinka	Nan
хрест	iskutallaabta	Nan
хреста	iskutallaabta	Nan
хрестом	iskutallaabta	Nan
хрещення	baabtiis	Nan
христа	masiixa	Nan
християн	masiixiyiinta	Nan
християни	masiixiyiinta	Nan
храмах	macbudyo	Nan
храм	macbudka	Nan
хочу	rabaa	None
хоче	raba	None
ходи	soco	None
ході	lagu	None
хокей	hockey	Nan
холодна	qabow	None
холодний	qabow	None
холодної	qabow	None
хон	sharaf	None
хмельницької	khmelnytsky	Nan
хондрома	chondroma	Nan
хорватія	croatia	Nan
хорватії	croatia	Nan
хортиця	greyhound	Nan
хотів	rabay	None
хотіли	rabay	None
хоч	kastoo	None
хоча	oo	None
хор	heesaha	None
християнства	masiixiyada	Nan
характерними	ahaan	None
характерний	ahaan	None
фіксується	waa	None
філармонія	philharmonic	Nan
філософ	falsafad	Nan
філософа	falsafad	Nan
філософи	falsafadayaasha	Nan
філософська	ahaan	None
філософський	ahaan	None
філософських	ahaan	None
філософського	ahaan	None
філософської	ahaan	None
філософські	ahaan	None
філософів	falsafadayaasha	Nan
філософію	falsafada	Nan
філософія	falsafada	Nan
філософією	falsafada	Nan
фізіології	jirdhiska	Nan
фізичні	jir	None
фізичної	jir	None
фізичного	jir	None
функції	howlaha	None
футбол	cagta	None
футболу	cagta	None
футбольний	cagta	None
футбольні	cagta	None
футболіст	cagta	None
фігур	tirooyinka	Nan
філософії	falsafada	Nan
фігура	jaantus	Nan
фізика	fisikiska	Nan
фізики	fisikiska	Nan
фізиці	fisikiska	Nan
фізична	jir	None
фізичний	jir	None
фізичних	jir	None
фізично	ahaan	None
фігури	tirooyinka	Nan
характерним	ahaan	None
фільм	filim	Nan
фільму	filim	Nan
хай	daa	None
хайдарабад	hyderabad	Nan
хамсин	hamsin	Nan
хан	khan	Nan
хана	hana	None
характер	dabeecadda	Nan
характеризують	sifayn	Nan
характеризуються	lagu	None
характеризує	sifeeya	Nan
характеризується	lagu	None
характеристик	astaamaha	None
характеристика	ahaan	None
характеристики	astaamaha	None
характерна	ahaan	None
характерне	ahaan	None
хавасу	havasu	Nan
х	x	None
х	x	None
фірми	shirkadaha	None
фільмі	filimaan	Nan
фільмів	filimaan	Nan
філія	leh	None
фінанси	dhaqaalaha	None
фінансова	dhaqaale	None
фінансовий	dhaqaale	None
фінансових	dhaqaale	None
фільми	filimaan	Nan
фінансового	dhaqaale	None
фінансову	dhaqaale	None
фінансові	dhaqaale	None
фінансування	maalgelinta	Nan
фінансів	dhaqaalaha	None
фінляндія	finland	None
фінляндії	finland	None
фірм	shirkadaha	None
фінансової	dhaqaale	None
християнство	masiixiyada	Nan
християнстві	masiixiyada	Nan
християнська	ah	None
цикли	wareegyada	Nan
циклу	wareegga	Nan
цим	halkan	None
цими	kuwan	None
циркон	zircon	Nan
цих	kuwan	None
цк	цк	Nan
цукру	sonkorta	None
цього	this	None
цьому	tan	None
цю	tan	None
ця	tan	None
ці	kuwan	None
цій	tan	None
цікава	leh	None
цикл	wareegga	Nan
цигани	jimicsiga	Nan
цивілізації	ilbaxnimo	Nan
цивілізація	ilbaxnimo	Nan
церква	kaniisad	None
церквах	kaniisadaha	Nan
церкви	kaniisad	None
церквою	kaniisad	None
церкву	kaniisadda	None
церкві	kaniisad	None
церков	kaniisadaha	Nan
цікаво	leh	None
церковних	kaniisad	None
церковнословянської	kaniisadda	None
церковної	kaniisad	None
церковні	kaniisad	None
цивільне	ah	None
цивільних	ah	None
цивільного	ah	None
цивілізацій	ilbaxnimo	Nan
церковного	kaniisad	None
церемонії	xaflad	Nan
цікаві	leh	None
цілей	yoolalka	Nan
цієї	kan	None
чаес	shaah	None
чайковський	tchaikovsky	Nan
чайковського	tchaikovsky	Nan
час	waqti	None
часи	saacado	Nan
часом	qaar	None
часопис	joornaal	Nan
частин	qaybo	None
частина	qayb	None
частинами	qaybo	None
частинах	qaybo	None
частини	qaybo	None
частинки	qurub	Nan
частинок	qurub	Nan
цією	tan	None
ціну	qiimo	None
ціною	qiimo	None
цінність	qiimaha	None
цілий	dhan	None
цілих	dhan	None
цілком	xad	None
цілому	guud	None
цілу	dhan	None
цілі	ujeedooyin	Nan
цілісності	daacadnimo	Nan
ціле	dhan	None
цін	qiimaha	None
цінами	qiimaha	None
цінах	qiimaha	None
ціни	qiimaha	None
цінних	leh	None
цінностей	qiyamka	Nan
цінності	qiyamka	Nan
цінні	leh	None
ціна	qiimo	None
центрів	xarumaha	None
центрі	xarunta	None
центру	xarunta	None
художня	farshaxanimo	Nan
художні	farshaxanimo	Nan
художній	farshaxanimo	Nan
художніх	farshaxanimo	Nan
хх	xx	Nan
ххі	xxi	Nan
хі	hee	Nan
хід	dabcan	Nan
хімічна	ahaan	None
хімічний	kiimiko	Nan
хімічних	kiimiko	Nan
хімічного	kiimiko	Nan
хімічної	kiimiko	Nan
хімічні	kiimiko	Nan
хімія	kimistariga	Nan
художньої	farshaxanimo	Nan
художнього	farshaxanimo	Nan
художників	fanaaniinta	None
художники	fanaaniinta	None
християнських	ah	None
християнського	ah	None
християнської	ah	None
християнські	ah	None
христос	masiixa	Nan
хромосом	koromosoomyada	Nan
хронологія	taariikhda	None
хімії	kimistariga	Nan
хроніка	taariikhda	None
хрущов	khrushchev	Nan
хто	aduunka	None
хтось	qof	None
худоби	lo	None
худобу	lo	None
художник	rinjiye	Nan
художника	fanaaniinta	None
хроніки	taariikhdii	None
хірон	qaboojiye	Nan
хіх	hehe	Nan
хіі	hii	Nan
центральна	dhexe	None
центральне	dhexe	None
центральний	dhexe	None
центральним	dhexe	None
центральних	dhexe	None
центрального	dhexe	None
центральному	dhexe	None
центр	xarunta	None
центральною	dhexe	None
центральну	dhexe	None
центральні	dhexe	None
центральній	dhexe	None
центрами	xarumaha	None
центрах	xarumaha	None
центри	xarumaha	None
центром	xarunta	None
центральної	dhexe	None
функцією	shaqo	None
цент	boqolkiiba	None
цезаря	kaysar	Nan
хііі	hiii	Nan
цар	boqorka	None
царем	boqorka	None
царства	boqortooyada	None
царство	boqortooyada	None
царський	tsarist	Nan
царського	boqornimo	Nan
цей	tan	None
царської	boqornimo	Nan
царя	boqorka	None
царі	boqorrada	Nan
царів	boqorrada	Nan
цвинтарі	qabuuro	Nan
це	waa	None
це	waa	None
цезар	kaysar	Nan
царювання	boqornimada	None
частиною	qayb	None
функціями	howlaha	None
функцію	shaqo	None
упродовж	lagu	None
ураження	nabaro	Nan
урахуванням	tixgelinta	Nan
уре	ure	Nan
уривки	maqaallo	Nan
урср	ursr	Nan
уряд	dowladda	None
уряди	dawladaha	None
урядових	dowladda	None
урядові	dowladda	None
урядом	dowladda	None
уряду	dowladda	None
уряді	dowladda	None
урядів	dawladaha	None
усвідомлення	wacyigelinta	None
управлінні	maaraynta	None
управлінням	maaraynta	None
управління	maaraynta	None
упоряд	amar	None
уникнути	fogaado	None
універсал	gaari	None
універсальна	ah	None
універсальний	ah	None
університет	jaamacad	None
університетах	jaamacadaha	None
університети	jaamacadaha	None
усе	dhamaan	None
університету	jaamacad	None
університетів	jaamacadaha	None
унікальний	ah	None
унікальні	ah	None
унію	midowga	None
унія	midowga	None
унії	midowga	None
уперше	hore	None
університеті	jaamacad	None
унаслідок	keentay	None
усередині	gudaha	None
успіх	guul	None
усіма	walba	None
усіх	dhamaan	None
усієї	dhamaan	None
утвердження	oggolaansho	Nan
утворена	sameeyay	None
утворений	sameeyay	None
утворення	sameynta	Nan
утворенням	waxbarasho	None
утворено	sameeyay	None
утворень	qaabaynta	Nan
утворені	sameeyay	None
утворився	sameeyay	None
утворилася	sameeyay	None
утворили	sameeyay	None
утворилися	sameeyay	None
усім	dhamaan	None
усій	dhamaan	None
усі	dhamaan	None
уся	dhamaan	None
успіхи	guulaha	Nan
успіхом	guul	None
успіху	guul	None
успіхів	guul	None
успішно	leh	None
усрр	usrr	Nan
установ	xarumaha	None
успенський	qiyaas	None
установах	xarumaha	None
устаткування	qalab	None
устрою	qalab	None
устрій	nidaam	None
усунення	baabi&#39;inta	Nan
усього	wadarta	None
усьому	walba	None
усю	dhamaan	None
установи	aasaasid	Nan
утворювати	foom	Nan
уміння	xirfado	Nan
умовно	ahaan	None
угорщини	hangari	Nan
угорщиною	hangari	Nan
угорщині	hangari	Nan
угруповання	kooxaynta	Nan
угруповань	kooxaha	None
удару	afuufid	Nan
ужгород	uzhhorod	Nan
уже	durba	None
узагальнення	guud	None
узбережжя	xeebta	None
узбережжі	xeebta	None
уздовж	weheliya	Nan
указ	wareegto	Nan
указом	amar	None
уклав	gabagabeeyey	Nan
угорщина	hangari	Nan
угорці	hungers	Nan
угорського	hangari	Nan
угорська	hangari	Nan
увага	digniin	None
уваги	feejignaan	Nan
увагу	feejignaan	Nan
увазі	maanka	None
увесь	dhamaan	None
увязнення	xabsi	None
увійшла	galay	None
укладення	gabagabo	Nan
увійшли	galay	None
увійшов	galay	None
угкц	угкц	Nan
угод	heshiisyada	Nan
угода	heshiis	None
угоди	heshiisyada	Nan
угодою	heshiis	None
угоду	heshiis	None
увійшло	galay	None
умовою	xaalad	Nan
укр	укр	Nan
україна	yukreeniyaan	Nan
україну	yukreeniyaan	Nan
українцями	yukreeniyaan	Nan
українці	yukreeniyaan	Nan
українців	yukreeniyaan	Nan
україні	yukreeniyaan	Nan
українізація	yeelashada	Nan
українізації	yeelashada	Nan
укріплення	xoojinta	None
улітку	xagaaga	Nan
умань	ан	Nan
умані	uman	Nan
умов	xaaladaha	None
умовами	xaaladaha	None
умовах	xaaladaha	None
умови	xaaladaha	None
українській	yukreeniyaan	Nan
українські	yukreeniyaan	Nan
українську	yukreeniyaan	Nan
української	yukreeniyaan	Nan
україна	yukreeniyaan	Nan
україни	ee	None
україни	ee	None
українка	yukreeniyaan	Nan
українки	haweenka	None
українознавства	daraasadaha yukreeniyaan	Nan
україною	yukreeniyaan	Nan
украины	ee	None
українська	yukreeniyaan	Nan
український	yukreeniyaan	Nan
українським	yukreeniyaan	Nan
українськими	yukreeniyaan	Nan
українських	yukreeniyaan	Nan
українського	yukreeniyaan	Nan
українському	yukreeniyaan	Nan
українською	yukreeniyaan	Nan
українське	yukreeniyaan	Nan
утворюють	foom	Nan
утворюються	sameeyay	None
утворюючи	sameynta	Nan
формуватися	foom	Nan
формула	qaaciddada	Nan
формули	qaacido	Nan
формулою	qaaciddada	Nan
формулювання	qaabeynta	Nan
формують	foom	Nan
формуються	sameeyay	None
формує	foomamka	Nan
формується	sameeyay	None
формі	foom	Nan
фортепіано	biyaano	Nan
фортецю	qalcad	Nan
фортеця	qalcad	Nan
фортеці	qalcad	Nan
форум	madal	Nan
формувань	qaabaynta	Nan
формуванні	sameynta	Nan
формування	sameynta	Nan
форму	foom	Nan
фонду	maal	None
фондю	fondue	Nan
фондів	lacagaha	None
фонетичні	codka	None
фонтан	isha	None
фоні	asalka	None
форзиція	forsythia	Nan
фото	sawir	None
форм	foomamka	Nan
формально	ah	None
формальної	ah	None
формами	foomamka	Nan
форматі	qaab	None
формах	foomamka	Nan
форми	foomamka	Nan
формою	foom	Nan
форма	foom	Nan
фонд	saamiga	Nan
фотографії	sawiro	Nan
фрагменти	jajab	Nan
франції	faransiiska	None
франческо	faransiiska	None
фрейя	freya	Nan
фрески	burooyinka	Nan
фрн	jeexan	Nan
фронт	hore	None
фронту	hore	None
фронті	hore	None
фрідріх	frederick	Nan
фуко	fuco	Nan
фундаментальні	ah	None
функцій	howlaha	None
функціонування	shaqeynaya	None
функціонують	shaqo	None
функціонує	shaqeeya	None
францією	faransiiska	None
франція	faransiiska	None
францію	faransiiska	None
французькій	faransiiska	None
фракцій	kooxaha	None
фракції	koox	None
фракія	thrace	Nan
франк	franc	Nan
франка	franc	Nan
франко	ex	None
франсуа	faransiiska	None
фотосинтезу	sawir-qaadis	Nan
франц	faransiiska	None
французька	faransiiska	None
французький	faransiiska	None
французьких	faransiiska	None
французького	faransiiska	None
французькою	faransiis	None
французької	faransiiska	None
французькі	faransiiska	None
французи	faransiiska	None
фон	asalka	None
фольклору	sheeko-dhaqameed	Nan
фольклор	sheeko-dhaqameed	Nan
уявлень	wakiillo	Nan
уєфа	uefa	Nan
фабрика	warshad	Nan
фабрики	warshadaha	None
фаза	marxaladda	Nan
фазанові	nacasnimo	Nan
фази	wejiyada	Nan
файл	feyl	Nan
файли	faylasha	Nan
файлів	faylasha	Nan
факт	xaqiiqda	None
факти	xaqiiqooyinka	Nan
фактично	ahaantii	None
фактор	factor	Nan
фактори	arrimaha	None
уявлення	fikrad	None
учнів	ardayda	None
учні	ardayda	None
училище	dugsiga	None
утворює	foomamka	Nan
утворюється	sameeyay	None
утримання	dayactirka	Nan
уцр	уцр	Nan
учасник	xubin	None
учасниками	kaqeybgalayaasha	Nan
учасники	kaqeybgalayaasha	Nan
факторів	arrimaha	None
учасником	kaqeybgale	Nan
участь	kaqeybgal	Nan
участю	kaqeybgal	Nan
участі	kaqeybgal	Nan
учений	saynisyahan	Nan
учених	saynisyahano	Nan
учень	arday	None
училища	iskuulada	None
учасників	kaqeybgalayaasha	Nan
фактів	xaqiiqooyinka	Nan
факультет	kuliyadaha	Nan
факультету	kuliyadaha	Nan
феодосія	feodosia	Nan
ферменти	enzymes	Nan
ферментів	enzymes	Nan
фермер	beeraley	Nan
фестиваль	dabaaldag	Nan
фестивалі	ciidaha	Nan
фк	fk	Nan
феодалів	madaxdii	None
флемінг	qarixid	Nan
флора	ubax	None
флоренція	ubax	None
флоренції	ubax	None
флори	ubax	None
флот	maraakiib	Nan
флоту	maraakiib	Nan
фовізм	fauvism	Nan
флетчер	xaashi	None
функція	shaqo	None
феодальної	feudal	Nan
феодальних	feudal	Nan
фараон	fircoon	None
фараона	fircoon	None
фарби	rinjiga	None
фауна	fauna	Nan
фахівці	takhasusleyaal	Nan
фахівців	takhasusleyaal	Nan
федеральний	federaalka	None
феодального	feudal	Nan
федерального	federaalka	None
федерації	xiriirka	None
федорович	едорович	Nan
федір	fedir	Nan
фемінізм	dhedig	Nan
фемінізму	dhedig	Nan
фенол	phenol	Nan
феномен	ifafaale	Nan
федерація	xiriirka	None
частину	qayb	None
частині	qayb	None
частка	jajab	Nan
ізраїль	israa&#39;iil	Nan
ізраїлю	binu	None
ікона	astaan	None
ікони	calaamadaha	Nan
ілля	ilyaas	None
іліада	kii	None
іліади	iliad	Nan
ім	iyaga	None
імен	magacyada	None
імена	magacyada	None
іменами	magacyada	None
іменем	magac	None
іменник	magac	None
іменника	magac	None
іменники	magacyo	None
із	ka	None
ідеї	fikradaha	Nan
ідеєю	fikrad	None
ідеями	fikradaha	Nan
ігри	ciyaaraha	None
іде	tagaa	None
ідеал	habboon	None
ідеали	hadafyada	Nan
ідеалом	habboon	None
ідеального	ah	None
ідеалів	hadafyada	Nan
іменників	magacyo	None
ідей	fikradaha	Nan
ідеологічних	ahaan	None
ідеологію	fikirka	Nan
ідеологія	fikirka	Nan
ідеологією	fikirka	Nan
ідеології	fikirka	Nan
ідею	fikrad	None
ідея	fikrad	None
ідентифікації	aqoonsi	None
іграх	ciyaaraha	None
імені	magac	None
імператор	boqor	None
індивідуальних	shaqsi	None
індивідуального	shaqsi	None
індивідуальні	shaqsi	None
індивідів	shaqsiyaadka	None
індикатор	tilmaame	Nan
індонезія	indonesia	None
індонезії	indonesia	None
індукції	laqabsashada	Nan
індустріалізації	warshadeynta	Nan
індустрії	warshadaha	None
індуїзм	hinduuga	Nan
індуїзму	hinduuga	Nan
індуїзмі	hinduuga	Nan
індійського	hindi	None
індії	india	None
індивіда	shaqsi	None
індекси	indices	Nan
індекс	tusmo	Nan
інвестування	maalgashi	Nan
імператора	boqor	None
імператором	boqor	None
імператорів	boqorada	Nan
імперій	boqortooyooyinka	Nan
імперію	boqortooyada	None
імперія	boqortooyada	None
імперією	boqortooyada	None
іммігрантів	soogalootiga	Nan
імпорт	soo	None
імунітет	xasaanad	Nan
імя	magac	None
імям	magac	None
ін	iwm.	Nan
інакше	kale	None
інвестицій	maalgashi	Nan
інвестиції	maalgashiga	Nan
імпорту	soo	None
інженер	injineer	None
ігоря	igor	Nan
ігор	igor	Nan
євреїв	yuhuudda	Nan
євро	euro	Nan
європа	yurub	None
європейська	yurub	None
європейський	yurub	None
європейським	yurub	None
європейськими	yurub	None
європейських	yurub	None
європейського	yurub	None
європейському	yurub	None
європейської	yurub	None
європейську	yurub	None
європейські	yurub	None
європейській	yurub	None
європейців	yurub	None
євреї	yuhuudda	Nan
єврейської	ah	None
єврейського	ah	None
єврейське	ah	None
японія	jabaan	None
японії	of	None
яр	dooxad	Nan
ярослав	ослав	Nan
ярослава	ослава	Nan
яскравим	dhalaalaya	Nan
яскраво	dhalaalaya	Nan
європи	yurub	None
ясно	caddee	Nan
яєць	ukunta	Nan
є	waa	None
євангеліє	injiil	None
євген	eugene	Nan
євгена	eugene	Nan
євразії	eurasia	Nan
єврейська	ah	None
ячмінь	shaciir	Nan
ігоревім	igor	Nan
європою	yurub	None
європі	yurub	None
єс	haa	None
і	iyo	None
і т д	iwm	None
іван	ivan	Nan
івана	ivan	Nan
іванович	ivanovich	Nan
іванофранківськ	ivano-frankivsk	Nan
іванофранківська	ivano-frankivsk	Nan
іванофранківський	ivano-frankivsk	Nan
іванофранківської	ivano-frankivsk	Nan
іванофранківську	ivano-frankivsk	Nan
іванофранківській	ivano-frankivsk	Nan
івану	ivan	Nan
івасюк	ivasyuk	Nan
івасюка	ivasyuk	Nan
єпископів	kiniisadaha	Nan
єпископ	hoggaamiyaha kiniisaddu	Nan
єпархії	odayaasha	None
єпархія	odayaasha	None
єгипет	masar	None
єгипту	masar	None
єгиптян	masriyiintii	Nan
єгипті	masar	None
єгови	rabbi	None
єдина	kaliya	None
єдине	kaliya	None
європу	yurub	None
єдиний	kaliya	None
єдиного	kaliya	None
єдиною	kaliya	None
єдиної	kaliya	None
єдину	kaliya	None
єдності	midnimo	None
єдність	midnimo	None
єзуїтів	jesuits	Nan
єдиним	kaliya	None
інквізиція	weydiin	Nan
інколи	qaar	None
іноді	qaar	None
історичний	ah	None
історичним	ah	None
історичних	ah	None
історично	ahaan	None
історичного	ah	None
історичному	ah	None
історичною	ah	None
історичної	ah	None
історичну	ah	None
історичні	ah	None
історичній	ah	None
історіографії	nololeed	None
історію	taariikhda	None
історія	taariikhda	None
історією	taariikhda	None
історичне	ah	None
історична	ah	None
істориків	taariikhyahannada	Nan
історикокультурний	dhaqan	None
існування	jiritaanka	None
існувати	jiraan	None
існують	jiraan	None
існуючих	jira	None
існуючого	jira	None
існуючі	jira	None
існує	jiraan	None
історії	sheekooyinka	None
іспанська	isbaanish	Nan
іспанія	isbaanish	Nan
іспанії	of	None
іст	ist	Nan
істини	runta	None
історик	taariikhyahan	None
історика	taariikhyahan	None
історики	taariikhyahannada	Nan
іспанської	isbaanish	Nan
існувало	jiray	None
істот	xayawaan	None
істотно	leh	None
їхньому	iyaga	None
їхньої	iyaga	None
їхню	iyaga	None
їхня	iyaga	None
їхнє	iyaga	None
їхні	iyaga	None
їхній	iyaga	None
їхнім	iyaga	None
їхніми	iyaga	None
їхніх	iyaga	None
її	iyada	None
ґрунт	ciid	None
ґрунти	carrada	Nan
ґрунту	ciid	None
ґрунтується	ku	None
їхнього	iyaga	None
їх	iyaga	None
їм	iyaga	None
їй	iyada	None
ісус	ciise	None
ісуса	ciise	None
італійська	talyaani	None
італійський	talyaani	None
італійських	talyaani	None
італійського	talyaani	None
італійської	talyaani	None
істоти	xayawaan	None
італійські	talyaani	None
італія	talyaaniga	None
італії	talyaaniga	None
ієрархії	jaranjarada	Nan
іі	ii	None
ііі	iii	Nan
їжі	cuntada	None
їздка	fuushan	Nan
італію	talyaaniga	None
існували	jiray	None
існувала	jiray	None
існував	jiray	None
інтелігенції	caqliga	None
інтенсивно	xoogan	None
інтенсивність	xoojinta	None
інтервю	wareysi	Nan
інтерес	dan	None
інтересами	danaha	Nan
інтересах	danaha	Nan
інтереси	danaha	Nan
інтересу	dan	None
інтересів	danaha	Nan
інтернет	internetka	None
інтернету	internet	None
інтернеті	ah	None
інтерпретації	tarjumaad	Nan
інтерфейс	interface	None
інтелігенція	caqliga	None
інтелектуальної	caaqil	None
інтелектуального	caaqil	None
інтелекту	sirdoonka	None
іноземних	shisheeye	None
іноземного	shisheeye	None
іноземної	shisheeye	None
іноземні	shisheeye	None
іноземців	shisheeyaha	Nan
інститут	machadka	None
інститути	machadyada	Nan
інтонація	jahwareer	Nan
інституту	machadka	None
інститутів	xarumaha	None
інституцій	xarumaha	None
інструмент	qalab	None
інструменти	qalab	None
інструментів	qalab	None
інт	int	Nan
інтеграції	is-dhexgalka	Nan
інституті	machadka	None
інфляція	sicir barar	Nan
інфляції	sicir barar	Nan
інформатики	kumbuyuutarka	None
іншої	kale	None
іншу	kale	None
інші	kale	None
інші	kale	None
іншій	kale	None
ініціативи	dadaallada	Nan
ініціативою	dadaal	None
іншою	kale	None
ініціатором	soo	None
ірану	iiraan	None
ірані	iiraan	None
ірина	iryna	Nan
ірландія	ireland	Nan
ірландії	ee	None
іслам	islaamka	None
ісламу	islaamka	None
іран	iiraan	None
японської	jabaaniyaan	Nan
іншому	kale	None
інших	kale	None
інформаційна	ah	None
інформаційний	ah	None
інформаційних	macluumaad	None
інформаційні	ah	None
інформацію	macluumaad	None
інформація	macluumaad	None
інформацією	macluumaad	None
іншого	kale	None
інформації	macluumaad	None
інфраструктури	kaabayaasha	Nan
інш	al	None
інша	kale	None
інше	kale	None
інший	kale	None
іншим	kale	None
іншими	kale	None
інфраструктура	kaabayaasha	Nan
японського	jabaaniyaan	Nan
японських	jabaaniyaan	Nan
японська	jabaaniyaan	Nan
членом	xubin	None
членства	xubinimada	Nan
членство	xubinimada	Nan
членів	xubnaha	None
чого	maxay	None
чол	dadka	None
чоловік	nin	None
чоловіка	nin	None
чоловіки	ragga	None
чоловіком	nin	None
чоловіків	ragga	None
чоловіча	lab	None
чоловічий	lab	None
чоловічого	lab	None
чолі	hogaamiyay	Nan
члени	xubnaha	None
членами	xubnaha	None
члена	xubin	None
член	xubin	None
численних	badan	None
числення	calculus	Nan
численні	badan	None
число	nambar	Nan
числом	tirada	None
числі	tirada	None
чистий	ah	None
чому	sababta	None
чистик	nadiifiye	Nan
чистого	ah	None
читав	waan	None
читання	akhrinta	None
читати	akhri	None
читача	akhristaha	Nan
чия	yaa	None
чиї	yaa	None
чисто	daahir	None
численними	badan	None
чорна	madow	None
чорний	madow	None
шар	lakab	Nan
шаром	lakab	Nan
шахи	chess	Nan
шахтар	qod	None
швейцарія	switzerland	None
швейцарії	switzerland	None
швеція	sweden	None
швецією	sweden	None
швеції	sweden	None
швидке	soon	None
швидкий	soon	None
швидко	ah	None
швидкого	soon	None
швидкості	xawaare	Nan
швидкість	xawaare	Nan
шавлія	sage	Nan
чітко	cad	None
чуття	flair	Nan
чурай	churai	Nan
чорним	madow	None
чорниця	bilyam	Nan
чорновіл	qoraal	None
чорного	madow	None
чорноземи	chernozems	Nan
чорноморського	badda	None
чорному	madow	None
чорне	madow	None
чорної	madow	None
чотири	afar	None
чотирьох	afar	None
что	maxay	None
чудес	mucjisooyinka	Nan
чукучан	ан	Nan
чума	daacuun	Nan
чуми	daacuun	Nan
чорні	madow	None
числами	lambarada	Nan
числа	lambarada	Nan
чисельністю	tirada	None
червень	juun	None
червня	juun	None
червні	juun	None
червона	casaan	Nan
червоний	casaan	Nan
червоних	casaan	Nan
червоного	casaan	Nan
червоної	casaan	Nan
червоні	casaan	Nan
чергу	leexo	Nan
чергування	beddelaad	Nan
черевце	calooshiisa	Nan
через	marayo	None
черкас	cherkasy	Nan
черкасах	cherkasy	Nan
чемпіонів	horyaalnimada	Nan
чемпіонаті	horyaalnimada	Nan
чемпіонату	horyaalnimada	Nan
чемпіонат	horyaalnimada	Nan
частки	saamiyo	Nan
частково	qayb	None
частку	qayb	None
часто	badanaa	None
часток	qurub	Nan
частота	jeer	None
частоти	soo	None
черкаси	cherkasy	Nan
частотою	jeer	None
частіше	badan	None
часу	waqti	None
часі	waqti	None
часів	jeer	None
чверть	rubuc	Nan
чверті	rubuc	Nan
чемпіон	horyaal	None
часті	noqnoqda	None
черкаська	cherkasy	Nan
черкаський	cherkasy	Nan
черкаської	cherkasy	Nan
чехії	republic	None
чи	ama	None
чилі	jiilaal	None
чим	badan	None
чимало	badan	None
чимось	wax	None
чинили	sameeyey	None
чехія	republic	None
чинник	factor	Nan
чинників	arrimaha	None
чинності	ansaxnimada	Nan
чином	dariiqa	Nan
чисел	lambarada	Nan
чисельності	tirada	None
чисельність	tirada	None
чисельність	tirada	None
чинники	arrimaha	None
швидкістю	xawaare	Nan
чехословаччині	czechoslovakia	Nan
чехословаччина	czechoslovakia	Nan
чернівецька	chernivtsi	Nan
чернівецької	chernivtsi	Nan
чернівцях	chernivtsi	Nan
чернівці	chernivtsi	Nan
чернівців	chernivtsi	Nan
чернігова	chernihiv	Nan
чернігові	chernihiv	Nan
чехословаччини	czechoslovakia	Nan
чернігів	chernihiv	Nan
чернігівське	chernihiv	Nan
чернігівський	chernihiv	Nan
чернігівського	chernihiv	Nan
чернігівської	chernihiv	Nan
честь	sharaf	None
четвертий	afraad	Nan
четвертого	afraad	Nan
чернігівська	chernihiv	Nan
у	gudaha	None
швидше	halkii	None
шевченка	shevchenko	Nan
юрій	yuri	Nan
юрія	yuri	Nan
юстиції	cadaalada	None
ющенка	енка	Nan
ющенко	yushchenko	Nan
я	aniga	None
явищ	ifafaale	Nan
явища	ifafaale	Nan
явище	ifafaale	Nan
явищем	ifafaale	Nan
являють	matalo	Nan
являє	matalaya	Nan
явно	cad	None
ядер	nuclei	Nan
ядерних	nukliyeerka	Nan
юрисдикції	xukunka	None
юридичні	ah	None
юридичну	ah	None
юридичної	ah	None
энеида	aeneid	Nan
энциклопедия	encyclopedia	Nan
ю	ю	Nan
югославії	yugoslavia	Nan
юлія	julia	Nan
юлії	julia	Nan
юнацтва	dhalinyarada	None
ядерної	nukliyeerka	Nan
юнацьких	dhalinyarada	None
юність	dhalinyarada	None
юпітера	jupiter	Nan
юра	yura	Nan
юридична	ah	None
юридичний	ah	None
юридичних	ah	None
юридично	ah	None
юнеско	unesco	Nan
щільність	cufnaanta	Nan
ядра	nuclei	Nan
ядром	xudunta	Nan
якої	taas	None
яку	taas	None
якщо	haddii	None
які	taas	None
яків	taas	None
якій	taas	None
якісно	ahaan	None
якісні	tayo	None
якість	tayo	None
якістю	tayo	None
ямб	iamb	Nan
ян	jan	Nan
яна	yana	Nan
янукович	yanukovych	Nan
януковича	yanukovych	Nan
якою	taas	None
якості	tayo	None
якостей	tayada	None
якому	taas	None
язык	af	None
яйце	ukun	Nan
яйця	ukunta	Nan
як	sida	None
яка	taas	None
якби	haddii	None
яке	taas	None
ядро	xudunta	Nan
який	taas	None
яким	taas	None
якими	taas	None
яких	yaa	None
яких	yaa	None
якович	yacquub	None
